date,open,high,low,close,volume
2017-03-28,18876,19080,18762,18876,131620
2017-03-29,18876,19126,18705,19046,309790
2017-03-30,18898,19183,18898,19160,142470
2017-03-31,19001,19251,19001,19137,62910
2017-04-03,19217,19217,18944,19046,155160
2017-04-04,19046,19046,18887,18932,98080
2017-04-05,18932,19035,18932,18989,57020
2017-04-07,18989,19023,18876,18989,54260
2017-04-10,18989,18989,18876,18887,69450
2017-04-11,18898,19171,18898,19171,88220
2017-04-12,19137,19433,19114,19217,160680
2017-04-13,19274,19410,19274,19330,86350
2017-04-14,19330,19342,19012,19012,126310
2017-04-17,18989,19103,18762,18762,206180
2017-04-18,18762,18762,18330,18534,177340
2017-04-19,18534,18989,18534,18989,98260
2017-04-20,18989,18989,18876,18876,40210
2017-04-21,18876,19035,18876,18932,55150
2017-04-24,18978,19103,18876,18876,150250
2017-04-25,18773,18876,18500,18591,73220
2017-04-26,18591,18910,18591,18660,145010
2017-04-27,18762,18978,18660,18967,76780
2017-04-28,18978,18989,18876,18989,102600
2017-05-03,18876,19274,18876,19171,73610
2017-05-04,19217,19558,19217,19535,225890
2017-05-05,19558,19672,19444,19558,142540
2017-05-08,19558,19592,19319,19433,67420
2017-05-09,19342,19615,19342,19615,199170
2017-05-10,19785,19910,19626,19626,260390
2017-05-11,19672,19842,19558,19672,121850
2017-05-12,19728,19808,19558,19785,183350
2017-05-15,19831,20922,19831,20854,448540
2017-05-16,20865,20865,20479,20547,261360
2017-05-17,20581,20763,20320,20467,185390
2017-05-18,20467,20695,20354,20502,201390
2017-05-19,20524,20661,20502,20638,303350
2017-05-22,21783,21783,20866,20912,695190
2017-05-23,20981,21783,20912,21669,418500
2017-05-24,21783,23182,21783,22677,844050
2017-05-25,22700,23159,22448,22540,419610
2017-05-26,22356,22471,22196,22242,244610
2017-05-29,22242,22425,21600,21600,399320
2017-05-30,21439,21669,21210,21393,358640
2017-05-31,21279,21898,21279,21439,185320
2017-06-01,21439,21967,21439,21967,215340
2017-06-02,22242,22242,21737,21898,124580
2017-06-05,21783,21944,21646,21783,146690
2017-06-06,21783,22127,21669,22058,258430
2017-06-07,22058,22288,21898,22242,359430
2017-06-08,22356,22586,22196,22471,290590
2017-06-09,22471,22632,22242,22311,139610
2017-06-12,22311,22402,22081,22127,120460
2017-06-13,22012,22173,21737,21783,228320
2017-06-14,21783,21898,21669,21898,215100
2017-06-15,21898,22081,21875,21944,166790
2017-06-16,22012,22012,21783,21829,176730
2017-06-19,21783,21875,21737,21806,171770
2017-06-20,21829,22471,21806,22242,420950
2017-06-21,22356,22448,22150,22402,314390
2017-06-22,22402,23159,22402,23159,398150
2017-06-23,23618,24168,23205,23595,596460
2017-06-26,23847,23847,23365,23618,321990
2017-06-27,23618,23618,23159,23228,272110
2017-06-28,22930,23159,22700,23044,1111060
2017-06-29,23044,23388,22953,23159,404540
2017-06-30,23365,23847,23342,23595,519720
2017-07-03,23595,23916,23503,23572,554410
2017-07-04,23457,23962,23434,23732,333370
