date,open,low,high,close,volume
2016-12-14 00:00:00,607.0,606.55,615.26,615.26,50769240
2016-12-15 00:00:00,614.83,610.64,615.72,613.25,48964300
2016-12-16 00:00:00,613.31,613.25,621.04,621.04,90982090
2016-12-19 00:00:00,622.19,621.04,626.78,623.85,38644160
2016-12-20 00:00:00,622.59,615.95,623.85,616.74,33909090
2016-12-21 00:00:00,616.72,614.13,620.28,618.43,32601620
2016-12-22 00:00:00,619.99,617.15,621.87,618.35,39020120
2016-12-23 00:00:00,617.58,615.74,620.75,620.75,30705880
2016-12-26 00:00:00,622.91,620.75,624.52,621.73,24315500
2016-12-27 00:00:00,622.05,621.73,624.17,623.46,33537880
2016-12-28 00:00:00,625.55,623.24,626.44,624.83,41686000
2016-12-29 00:00:00,627.82,624.83,627.94,626.95,42824620
2016-12-30 00:00:00,625.8,625.18,628.21,628.21,42150570
2017-01-03 00:00:00,627.65,627.58,634.18,633.89,41741770
2017-01-04 00:00:00,632.8,630.46,635.39,632.7,47308690
2017-01-05 00:00:00,633.61,632.46,635.33,634.83,45027320
2017-01-06 00:00:00,634.56,634.26,640.74,636.34,58776870
2017-01-09 00:00:00,636.82,636.34,640.02,638.4,47877970
2017-01-10 00:00:00,639.0,638.4,640.86,639.36,37968380
2017-01-11 00:00:00,639.56,639.36,643.39,643.39,43037760
2017-01-12 00:00:00,644.53,641.71,645.14,642.25,55961210
2017-01-13 00:00:00,642.21,640.07,643.85,640.07,38211040
2017-01-16 00:00:00,639.59,632.7,640.52,632.7,31884380
2017-01-17 00:00:00,633.42,632.7,637.54,637.54,45193950
2017-01-18 00:00:00,637.09,633.1,638.72,633.1,38318350
2017-01-19 00:00:00,632.31,630.48,634.0,631.0,28890260
2017-01-20 00:00:00,632.17,631.0,636.39,634.28,31967340
2017-01-23 00:00:00,634.81,634.28,637.14,635.42,31193760
2017-01-24 00:00:00,635.31,635.31,640.18,639.32,32623040
2017-01-25 00:00:00,640.92,639.32,644.79,644.79,31172150
2017-02-02 00:00:00,645.72,644.79,652.98,652.98,35196520
2017-02-03 00:00:00,656.27,651.18,657.63,651.18,41521500
2017-02-06 00:00:00,652.5,649.35,654.03,654.03,35396750
2017-02-07 00:00:00,654.24,653.88,657.42,656.48,50073700
2017-02-08 00:00:00,657.62,655.12,657.97,657.97,41562000
2017-02-09 00:00:00,658.4,657.65,660.08,658.83,50146690
2017-02-10 00:00:00,659.12,657.65,659.81,658.78,43516860
2017-02-13 00:00:00,660.03,658.78,662.83,662.68,46712720
2017-02-14 00:00:00,664.11,660.57,665.24,663.43,53471990
2017-02-15 00:00:00,663.43,663.43,670.06,669.08,52679930
2017-02-16 00:00:00,670.49,667.47,676.65,667.72,75920890
2017-02-17 00:00:00,667.09,664.49,668.76,668.1,57274430
2017-02-20 00:00:00,664.9,663.11,669.5,667.56,69307110
2017-02-21 00:00:00,668.3,667.56,673.77,671.52,57986820
2017-02-22 00:00:00,671.96,666.49,672.43,668.61,66145110
2017-02-23 00:00:00,668.69,662.06,670.97,667.42,54385410
2017-02-24 00:00:00,667.27,661.37,668.3,661.81,67860460
2017-02-27 00:00:00,659.63,659.63,666.64,666.22,53159020
2017-02-28 00:00:00,667.17,657.95,667.7,657.95,37910230
2017-03-01 00:00:00,656.69,649.45,657.95,655.99,51816280
2017-03-02 00:00:00,655.94,653.76,658.71,653.76,41818620
2017-03-03 00:00:00,654.36,650.59,657.41,656.77,39680640
2017-03-06 00:00:00,657.26,656.77,660.79,658.61,42183040
2017-03-07 00:00:00,658.21,656.36,659.9,659.9,39890140
2017-03-08 00:00:00,659.64,658.54,665.2,662.48,36985930
2017-03-09 00:00:00,662.3,662.04,666.66,664.3,63381260
2017-03-10 00:00:00,664.59,663.49,667.49,663.49,55044650
2017-03-13 00:00:00,663.86,659.95,664.49,662.67,32859480
2017-03-14 00:00:00,663.13,662.67,667.67,665.46,30191990
2017-03-15 00:00:00,666.46,663.54,667.42,663.57,35475170
2017-03-16 00:00:00,663.85,663.57,668.07,668.07,58016400
2017-03-17 00:00:00,669.4,668.07,671.07,668.35,108031140
2017-03-20 00:00:00,672.52,668.35,678.78,676.02,46717580
2017-03-21 00:00:00,677.14,676.02,682.28,679.69,78365980
2017-03-22 00:00:00,679.78,677.96,685.9,677.96,90740970
2017-03-23 00:00:00,677.07,677.07,689.32,689.32,68421110
2017-03-27 00:00:00,692.82,691.38,695.53,693.49,87536740
2017-03-28 00:00:00,693.91,687.41,695.04,688.31,75179560
2017-03-29 00:00:00,688.57,685.69,689.91,689.91,70114000
2017-03-30 00:00:00,692.11,689.91,696.93,692.5,73325600
2017-03-31 00:00:00,693.56,692.5,696.97,693.22,61350220
2017-04-03 00:00:00,693.42,693.22,697.32,696.73,70069850
2017-04-04 00:00:00,699.35,696.73,702.05,699.07,72183790
2017-04-05 00:00:00,697.99,691.07,699.07,691.07,75790050
2017-04-07 00:00:00,687.09,685.63,697.62,697.62,83395810
2017-04-10 00:00:00,698.49,696.66,699.86,696.72,50577090
2017-04-11 00:00:00,696.78,696.71,699.4,697.93,61693390
2017-04-12 00:00:00,697.92,689.77,698.87,692.4,76986660
2017-04-13 00:00:00,692.5,687.72,693.81,687.72,56767060
2017-04-14 00:00:00,686.45,674.94,687.72,678.45,59116960
2017-04-17 00:00:00,680.27,669.31,683.48,669.31,48710460
2017-04-18 00:00:00,669.67,665.35,675.71,675.71,51821150
2017-04-19 00:00:00,675.67,675.12,679.69,679.69,40459030
2017-04-20 00:00:00,679.43,674.3,679.7,674.3,32410170
2017-04-21 00:00:00,676.35,671.95,677.83,672.6,31045470
2017-04-24 00:00:00,671.8,667.08,673.13,667.08,35451130
2017-04-25 00:00:00,667.96,665.66,670.32,668.58,28035080
2017-04-26 00:00:00,669.12,667.96,673.53,673.53,36837960
2017-04-27 00:00:00,673.67,673.53,682.41,681.36,47238460
2017-04-28 00:00:00,678.59,677.21,683.14,680.49,61610650
2017-05-03 00:00:00,681.7,680.49,684.99,684.99,51219730
2017-05-04 00:00:00,684.8,683.44,688.75,686.29,66801570
2017-05-05 00:00:00,684.95,684.09,687.41,684.17,45269410
2017-05-08 00:00:00,683.15,681.06,684.17,681.11,59549720
2017-05-10 00:00:00,689.07,688.08,695.66,690.53,58660530
2017-05-11 00:00:00,692.13,689.69,693.19,691.02,49915290
2017-05-12 00:00:00,691.46,690.29,693.85,690.84,45701340
2017-05-15 00:00:00,691.33,690.84,696.86,695.22,51266810
2017-05-16 00:00:00,695.86,692.91,698.67,692.91,71740890
2017-05-17 00:00:00,692.95,691.06,697.47,696.37,44660030
2017-05-18 00:00:00,696.37,693.92,701.28,695.3,57621670
2017-05-19 00:00:00,696.66,695.3,702.03,702.03,60063980
2017-05-22 00:00:00,707.27,702.03,715.28,710.86,85451740
2017-05-23 00:00:00,711.96,708.11,713.7,708.62,63808850
2017-05-24 00:00:00,710.81,708.62,719.59,718.28,66778000
2017-05-25 00:00:00,718.42,715.78,722.06,716.4,69062390
2017-05-26 00:00:00,716.24,716.07,719.36,718.87,52302490
2017-05-29 00:00:00,723.27,718.87,725.2,722.26,67599210
2017-05-30 00:00:00,722.82,711.48,723.54,711.48,70919900
2017-05-31 00:00:00,712.02,709.73,719.32,713.43,55599520
2017-06-01 00:00:00,713.63,713.43,719.76,719.76,41832640
2017-06-02 00:00:00,720.39,715.7,720.75,718.33,43043030
2017-06-05 00:00:00,719.05,718.33,724.35,721.74,51855440
2017-06-06 00:00:00,722.59,721.74,732.69,732.69,69348440
2017-06-07 00:00:00,736.17,732.69,739.51,737.18,66900020
2017-06-08 00:00:00,737.75,734.03,740.25,737.52,55370550
2017-06-09 00:00:00,738.47,737.52,743.9,740.2,56507810
2017-06-12 00:00:00,740.65,735.26,742.0,736.86,45624010
2017-06-13 00:00:00,736.86,734.53,741.39,741.39,48572530
2017-06-14 00:00:00,744.42,741.39,748.04,745.53,67557960
2017-06-15 00:00:00,746.87,744.58,750.71,746.59,63717180
2017-06-16 00:00:00,751.5,746.59,751.5,750.07,96612890
2017-06-19 00:00:00,754.03,750.07,757.5,757.5,65741460
2017-06-20 00:00:00,759.73,756.77,761.04,759.67,58498810
2017-06-21 00:00:00,758.49,749.47,759.84,759.84,69936630
2017-06-22 00:00:00,759.65,757.13,761.62,757.94,57511770
2017-06-23 00:00:00,757.44,752.69,758.98,758.24,49703010
2017-06-26 00:00:00,759.9,757.98,762.27,760.8,48276150
2017-06-27 00:00:00,761.96,754.23,761.96,755.07,65316400
2017-06-28 00:00:00,754.16,751.2,757.1,757.1,53175040
2017-06-29 00:00:00,759.13,757.1,763.14,761.21,48071300
2017-06-30 00:00:00,763.63,761.21,766.29,765.41,61310260
2017-07-03 00:00:00,765.52,765.41,770.56,765.8,63169100
2017-07-04 00:00:00,765.88,760.9,767.28,763.92,62772690
2017-07-05 00:00:00,764.91,761.28,765.87,765.87,48991410
2017-07-06 00:00:00,768.8,765.87,771.13,770.58,65784170
2017-07-07 00:00:00,771.89,761.61,771.98,761.61,72855260
2017-07-10 00:00:00,761.69,748.06,761.69,750.79,66980610
2017-07-11 00:00:00,750.79,743.13,753.2,752.75,55321490
2017-07-12 00:00:00,756.08,752.27,758.72,757.57,49813840
2017-07-13 00:00:00,759.8,755.81,761.36,761.36,47468500
2017-07-14 00:00:00,762.77,759.01,764.53,759.97,46729800
2017-07-17 00:00:00,758.53,741.66,759.97,745.59,68032600
2017-07-18 00:00:00,739.25,733.6,745.59,741.32,54153410
2017-07-19 00:00:00,745.44,737.77,745.73,737.77,45712870
2017-07-20 00:00:00,735.45,732.08,737.77,736.64,47891480
2017-07-21 00:00:00,736.64,728.47,739.48,728.47,45317610
2017-07-24 00:00:00,727.57,723.45,730.86,729.54,31949800
2017-07-25 00:00:00,727.79,727.79,737.93,737.93,36617570
2017-07-26 00:00:00,739.68,736.34,745.84,745.79,43752370
2017-07-27 00:00:00,744.5,741.96,747.08,743.7,34691760
2017-07-31 00:00:00,748.88,747.61,756.24,756.24,68478950
2017-08-01 00:00:00,755.5,754.64,758.81,758.36,52335280
2017-08-02 00:00:00,753.85,750.75,759.52,756.04,60066700
2017-08-03 00:00:00,756.04,755.7,761.17,757.88,56565450
2017-08-04 00:00:00,757.79,757.79,761.44,761.44,44275930
2017-08-07 00:00:00,762.13,761.2,766.12,763.08,43393330
2017-08-08 00:00:00,764.7,757.47,764.7,758.42,43868410
2017-08-09 00:00:00,755.32,741.36,758.42,741.36,61759530
2017-08-10 00:00:00,737.72,737.72,745.34,743.42,39796190
2017-08-11 00:00:00,743.42,739.3,746.42,744.99,44924810
2017-08-14 00:00:00,744.72,744.45,751.39,751.39,33528310
2017-08-15 00:00:00,752.13,744.93,752.25,746.07,33666080
2017-08-16 00:00:00,746.07,741.57,749.37,749.37,43683850
2017-08-17 00:00:00,749.35,743.2,750.58,743.2,46159500
2017-08-18 00:00:00,739.31,738.33,745.91,744.3,33252410
2017-08-21 00:00:00,744.23,741.68,744.96,743.66,29392510
2017-08-22 00:00:00,743.86,736.88,743.86,738.2,30050720
2017-08-23 00:00:00,739.46,736.71,743.1,743.1,26206260
2017-08-24 00:00:00,743.23,742.34,749.82,747.72,33630890
2017-08-25 00:00:00,746.87,746.87,751.14,751.14,32784240
2017-08-28 00:00:00,751.59,749.2,758.02,758.02,42763860
2017-08-29 00:00:00,757.84,754.59,758.76,754.59,44549640
2017-08-30 00:00:00,756.49,754.59,764.57,764.57,34232490
2017-08-31 00:00:00,765.47,764.22,772.91,770.08,52330590
2017-09-01 00:00:00,770.97,770.08,774.76,774.06,35505600
2017-09-05 00:00:00,775.28,771.68,778.71,777.02,36892990
2017-09-06 00:00:00,776.87,772.63,777.99,776.97,36720990
2017-09-07 00:00:00,777.16,776.0,780.54,779.2,41321790
2017-09-08 00:00:00,780.62,779.2,786.85,784.74,36355220
2017-09-11 00:00:00,784.74,779.58,789.53,779.58,37682800
2017-09-12 00:00:00,777.55,775.81,783.58,782.54,40952630
2017-09-13 00:00:00,785.46,782.54,786.96,786.43,37972820
2017-09-14 00:00:00,786.82,786.43,793.16,789.41,40608490
2017-09-15 00:00:00,786.22,784.49,789.88,789.49,47588250
2017-09-18 00:00:00,792.16,789.49,795.32,793.7,44590000
2017-09-19 00:00:00,793.7,792.68,797.54,792.68,42234580
2017-09-20 00:00:00,793.93,789.43,793.98,790.48,33853130
2017-09-21 00:00:00,790.46,786.0,791.0,786.41,38420390
2017-09-22 00:00:00,786.51,785.99,791.65,789.7,37752620
2017-09-25 00:00:00,789.81,785.69,791.16,789.89,35485110
2017-09-26 00:00:00,791.03,785.24,791.05,791.05,45389610
2017-09-27 00:00:00,788.02,787.61,791.43,788.31,34118620
2017-09-28 00:00:00,788.15,788.15,795.95,790.75,44993620
2017-09-29 00:00:00,791.4,790.75,797.26,792.72,36410220
2017-10-02 00:00:00,793.64,790.37,796.03,790.7,28268530
2017-10-03 00:00:00,791.71,785.1,793.19,787.02,35763950
2017-10-04 00:00:00,786.17,786.12,795.76,795.76,30909740
2017-10-05 00:00:00,797.41,795.76,801.36,797.42,48801950
2017-10-06 00:00:00,797.82,796.23,800.73,800.42,35233530
2017-10-09 00:00:00,802.89,798.96,803.23,801.49,36338320
2017-10-10 00:00:00,800.23,798.63,805.3,805.3,38304820
2017-10-11 00:00:00,804.84,804.48,810.12,806.83,51017440
2017-10-12 00:00:00,807.63,806.65,813.21,809.6,43690510
2017-10-13 00:00:00,807.9,807.45,815.47,815.47,36085610
2017-10-16 00:00:00,815.27,811.39,817.72,811.85,43241140
2017-10-17 00:00:00,811.73,811.24,818.48,818.48,47568950
2017-10-18 00:00:00,819.36,815.06,821.29,816.84,54134480
2017-10-19 00:00:00,817.62,815.29,821.08,817.39,46206790
2017-10-20 00:00:00,816.99,813.38,821.54,813.99,47718220
2017-10-23 00:00:00,811.49,806.58,813.99,809.36,43372170
2017-10-25 00:00:00,816.05,812.98,821.61,821.45,33404710
2017-10-26 00:00:00,820.01,815.16,825.9,822.53,38746780
2017-10-27 00:00:00,823.16,820.16,834.91,834.91,37048300
2017-10-30 00:00:00,835.33,834.91,841.32,837.52,51097930
2017-10-31 00:00:00,836.65,829.72,839.79,831.62,38090110
2017-11-01 00:00:00,832.1,831.62,835.44,835.38,47545760
2017-11-02 00:00:00,835.36,826.71,843.34,827.66,48545310
2017-11-03 00:00:00,828.44,826.59,840.04,840.04,41463180
2017-11-06 00:00:00,842.91,839.88,845.67,844.73,50114170
2017-11-07 00:00:00,846.17,842.67,850.69,846.03,48624420
2017-11-08 00:00:00,849.56,846.03,856.47,853.57,60191020
2017-11-09 00:00:00,857.26,852.06,858.93,853.05,48698660
2017-11-10 00:00:00,850.25,850.1,861.36,858.55,59483530
2017-11-13 00:00:00,861.0,858.55,868.58,868.11,56424440
2017-11-14 00:00:00,868.59,861.96,873.74,871.08,55709260
2017-11-15 00:00:00,870.85,868.75,880.72,877.58,53387930
2017-11-16 00:00:00,875.2,875.2,890.01,890.01,57892150
2017-11-17 00:00:00,890.49,882.81,897.39,887.41,53201860
2017-11-20 00:00:00,886.49,883.7,899.31,899.31,46446580
2017-11-21 00:00:00,902.76,899.31,923.57,910.54,73809320
2017-11-22 00:00:00,912.46,909.95,922.18,922.18,71917540
2017-11-23 00:00:00,926.83,916.61,933.45,922.92,68969900
2017-11-24 00:00:00,920.32,914.95,928.41,926.21,57989760
2017-11-27 00:00:00,923.8,923.0,939.36,930.9,61672700
2017-11-28 00:00:00,931.21,926.12,935.97,935.74,54896360
2017-11-29 00:00:00,938.18,934.64,946.55,946.55,67067020
2017-11-30 00:00:00,951.06,943.05,955.17,943.05,70833940
2017-12-01 00:00:00,943.08,943.05,953.22,952.46,49064220
2017-12-04 00:00:00,954.31,952.46,968.53,966.44,76804810
2017-12-05 00:00:00,968.58,944.07,970.35,944.07,80813330
2017-12-06 00:00:00,940.82,919.99,944.07,939.06,75799400
2017-12-07 00:00:00,942.07,923.23,945.52,928.74,50048760
2017-12-08 00:00:00,928.32,920.97,935.51,930.25,43797010
2017-12-11 00:00:00,928.39,908.29,930.25,908.29,49025420
2017-12-12 00:00:00,919.04,883.52,922.24,914.82,73926010
2017-12-13 00:00:00,919.58,911.01,920.38,913.33,39786810
2017-12-14 00:00:00,913.3,913.3,928.21,928.21,34120530
2017-12-15 00:00:00,925.65,925.2,933.09,926.7,61767940
2017-12-18 00:00:00,937.81,926.7,950.81,950.81,52511530
2017-12-19 00:00:00,955.99,947.24,959.33,947.62,55559460
2017-12-20 00:00:00,947.51,942.07,954.96,948.78,52767110
2017-12-21 00:00:00,944.9,936.53,953.26,936.53,50096640
2017-12-22 00:00:00,939.48,936.53,946.01,945.88,49827300
2017-12-25 00:00:00,947.06,944.77,950.64,949.28,34740270
2017-12-26 00:00:00,951.27,948.68,955.81,955.73,43576440
2017-12-27 00:00:00,957.76,955.14,962.33,958.02,65128550
2017-12-28 00:00:00,960.38,957.19,968.4,966.91,54597790
2017-12-29 00:00:00,968.28,966.91,980.47,975.52,65828140
2018-01-02 00:00:00,977.2,975.49,992.72,992.72,74433420
2018-01-03 00:00:00,996.23,992.72,1011.84,1004.66,86286030
2018-01-04 00:00:00,1007.6,1004.66,1014.17,1014.15,91542860
2018-01-05 00:00:00,1014.42,1005.1,1014.42,1007.73,86905060
2018-01-08 00:00:00,1006.25,1000.29,1023.5,1023.5,107211920
2018-01-09 00:00:00,1028.05,1019.52,1040.58,1039.64,121152560
2018-01-10 00:00:00,1040.61,1033.54,1047.59,1039.7,143073010
2018-01-11 00:00:00,1039.7,1031.43,1050.23,1047.2,92977260
2018-01-12 00:00:00,1050.08,1044.85,1058.2,1049.86,125705770
2018-01-15 00:00:00,1050.35,1042.64,1063.11,1063.11,105735110
2018-01-16 00:00:00,1056.95,1047.9,1063.46,1061.78,117057510
2018-01-17 00:00:00,1060.36,1030.0,1061.78,1030.0,109084310
2018-01-18 00:00:00,1028.39,1013.11,1048.56,1048.56,105765710
2018-01-19 00:00:00,1050.01,1046.92,1062.13,1053.47,113277900
2018-01-22 00:00:00,1059.2,1053.47,1084.09,1082.71,91783390
2018-01-25 00:00:00,1093.49,1082.71,1109.98,1095.52,174651080
2018-01-26 00:00:00,1096.09,1088.0,1112.59,1104.42,94375760
2018-01-29 00:00:00,1108.98,1095.75,1118.08,1096.78,108388270
2018-01-30 00:00:00,1087.57,1078.98,1099.16,1099.16,105160720
2018-01-31 00:00:00,1097.38,1094.77,1113.37,1095.9,104403310
2018-02-01 00:00:00,1098.3,1076.09,1098.3,1086.9,84194680
2018-02-02 00:00:00,1087.24,1075.65,1090.4,1090.4,66558440
2018-02-05 00:00:00,1081.7,1035.02,1090.4,1035.02,92445200
2018-02-06 00:00:00,1013.7,969.01,1035.02,1007.72,144851080
2018-02-07 00:00:00,1034.76,1025.3,1040.23,1030.91,64845810
2018-02-08 00:00:00,1024.13,1013.56,1031.98,1013.56,45313480
2018-02-09 00:00:00,983.6,966.78,1013.56,996.77,64741560
2018-02-12 00:00:00,1001.7,996.77,1034.76,1034.76,56577710
2018-02-13 00:00:00,1043.44,1034.76,1055.86,1054.09,52962090
2018-02-21 00:00:00,1064.55,1063.73,1081.82,1075.47,80659866
2018-02-22 00:00:00,1075.47,1063.46,1078.48,1064.28,85113240
2018-02-23 00:00:00,1073.56,1064.28,1089.96,1089.96,85270820
2018-02-26 00:00:00,1101.66,1089.96,1113.01,1099.71,97630000
2018-02-27 00:00:00,1108.87,1094.17,1110.11,1106.09,76580980
2018-02-28 00:00:00,1096.3,1095.98,1113.59,1108.23,102125870
2018-03-01 00:00:00,1108.23,1098.51,1116.79,1105.84,94020940
2018-03-02 00:00:00,1095.31,1092.18,1109.51,1106.92,73543190
2018-03-05 00:00:00,1113.71,1080.83,1116.8,1080.83,105069780
2018-03-06 00:00:00,1091.98,1075.78,1103.31,1103.31,74498780
2018-03-07 00:00:00,1102.85,1084.53,1106.89,1092.17,71108980
2018-03-08 00:00:00,1092.29,1091.7,1109.29,1105.03,48218080
2018-03-09 00:00:00,1107.83,1102.07,1117.9,1106.54,65730040
2018-03-12 00:00:00,1106.97,1106.54,1106.97,1106.54,73669840
2018-03-13 00:00:00,1106.97,1098.58,1112.98,1111.38,77315100
2018-03-14 00:00:00,1115.0,1111.58,1121.74,1115.0,84857310
2018-03-15 00:00:00,1115.0,1105.26,1115.0,1110.26,72267400
2018-03-16 00:00:00,1112.93,1109.85,1118.36,1112.93,108041750
2018-03-19 00:00:00,1112.93,1112.93,1134.75,1130.26,72805230
2018-03-20 00:00:00,1130.26,1126.0,1139.23,1134.19,69643210
2018-03-21 00:00:00,1134.19,1134.19,1148.64,1147.26,77056320
2018-03-22 00:00:00,1147.26,1144.44,1159.37,1144.58,71823070
2018-03-23 00:00:00,1144.58,1113.7,1144.58,1128.93,95733110
2018-03-26 00:00:00,1128.93,1123.9,1151.32,1146.73,69781490
2018-03-27 00:00:00,1146.73,1146.73,1162.35,1150.3,60425680
2018-03-28 00:00:00,1150.3,1144.71,1158.75,1151.09,41767000
2018-03-29 00:00:00,1151.09,1141.65,1155.65,1144.74,39960850
2018-03-30 00:00:00,1144.74,1136.2,1154.59,1153.08,49196940
2018-04-02 00:00:00,1153.08,1153.08,1174.13,1171.21,64577290
2018-04-03 00:00:00,1171.21,1156.91,1173.18,1160.97,73015130
2018-04-04 00:00:00,1160.97,1160.97,1176.22,1165.75,59705780
2018-04-05 00:00:00,1165.75,1163.76,1175.64,1169.12,49974420
2018-04-06 00:00:00,1169.12,1169.12,1180.6,1174.37,74390840
2018-04-09 00:00:00,1174.37,1169.56,1181.58,1177.68,79977840
2018-04-10 00:00:00,1177.68,1161.71,1185.06,1168.06,77682020
2018-04-11 00:00:00,1168.06,1137.2,1172.44,1137.2,87627260
2018-04-12 00:00:00,1137.2,1121.47,1143.5,1143.5,63713270
2018-04-13 00:00:00,1143.5,1131.61,1153.95,1134.21,64877280
2018-04-16 00:00:00,1134.21,1122.26,1136.8,1128.03,49041710
2018-04-17 00:00:00,1128.03,1119.7,1136.17,1130.32,47627900
2018-04-18 00:00:00,1130.32,1115.18,1136.98,1115.7,45880100
2018-04-19 00:00:00,1114.98,1066.09,1115.0,1066.09,75220680
2018-04-20 00:00:00,1066.33,1047.71,1089.62,1089.45,56317850
2018-04-23 00:00:00,1091.18,1055.37,1098.58,1055.37,67286800
2018-04-24 00:00:00,1055.24,1027.74,1060.92,1053.99,67319960
2018-04-26 00:00:00,1055.95,1011.51,1057.2,1018.97,78320450
2018-04-27 00:00:00,1018.06,1007.39,1029.36,1027.97,60636760
2018-05-02 00:00:00,1029.76,1009.98,1033.2,1012.84,57649930
2018-05-03 00:00:00,1012.84,989.0,1012.84,1010.35,74959430
2018-05-04 00:00:00,1010.35,1006.99,1023.16,1010.89,46195320
2018-05-07 00:00:00,1010.89,1010.89,1048.03,1048.03,52321070
2018-05-08 00:00:00,1047.88,1042.59,1059.68,1047.83,53713130
2018-05-09 00:00:00,1047.83,1037.1,1058.09,1046.39,41448830
2018-05-10 00:00:00,1046.39,1009.79,1047.5,1019.69,59664030
2018-05-11 00:00:00,1019.69,1003.47,1031.77,1030.79,55925890
2018-05-14 00:00:00,1030.79,1029.92,1051.45,1051.45,43654810
2018-05-15 00:00:00,1051.45,1051.45,1067.61,1055.49,47144640
2018-05-16 00:00:00,1055.49,1031.33,1055.49,1034.3,39849340
2018-05-17 00:00:00,1034.3,1007.09,1035.45,1007.09,42807500
2018-05-18 00:00:00,1007.09,989.2,1023.23,1022.21,46157080
2018-05-21 00:00:00,1022.21,997.21,1027.85,997.21,40480580
2018-05-22 00:00:00,997.21,947.7,997.21,958.95,64672780
2018-05-23 00:00:00,949.84,945.01,973.07,968.54,52816560
2018-05-24 00:00:00,973.75,951.17,974.17,960.55,43995840
2018-05-25 00:00:00,957.58,936.32,960.57,936.32,49219100
2018-05-28 00:00:00,916.95,894.31,936.32,898.0,73635380
2018-05-29 00:00:00,890.71,881.91,932.82,924.9,64474410
2018-05-30 00:00:00,924.62,902.0,925.18,918.64,53178740
2018-05-31 00:00:00,917.94,914.57,950.49,947.31,67378240
2018-06-01 00:00:00,950.44,947.31,970.81,969.15,68484770
2018-06-04 00:00:00,972.72,969.15,984.79,981.88,21952400
2018-06-05 00:00:00,996.67,996.15,1008.83,1007.32,65884640
2018-06-06 00:00:00,1007.51,995.29,1023.38,1022.72,60797020
2018-06-07 00:00:00,1023.95,1020.77,1034.72,1026.75,60335720
2018-06-08 00:00:00,1026.75,1017.9,1028.42,1025.87,46069920
2018-06-11 00:00:00,1025.87,1016.22,1034.85,1024.85,49970780
2018-06-12 00:00:00,1024.85,989.53,1024.85,1008.76,79033540
2018-06-13 00:00:00,1008.76,1005.58,1019.32,1018.59,34757120
2018-06-14 00:00:00,1018.59,1004.31,1022.95,1004.31,43470320
2018-06-15 00:00:00,1004.31,994.38,1005.71,1005.04,55843590
2018-06-18 00:00:00,1005.04,970.35,1006.58,970.35,51490330
2018-06-19 00:00:00,970.35,919.09,970.35,945.11,87420100
2018-06-20 00:00:00,945.11,936.83,966.86,966.86,39846540
2018-06-21 00:00:00,966.86,950.06,966.91,955.75,30312030
2018-06-22 00:00:00,955.75,945.59,974.42,973.05,39415100
2018-06-25 00:00:00,973.05,973.05,989.18,982.09,34365490
2018-06-26 00:00:00,982.09,959.29,982.09,973.9,24306300
2018-06-27 00:00:00,973.9,961.29,976.93,961.29,31801350
2018-06-28 00:00:00,961.29,943.12,967.28,947.03,47414270
2018-06-29 00:00:00,947.03,939.7,951.74,947.55,35643460
2018-07-02 00:00:00,945.94,917.8,947.55,930.12,54615820
2018-07-03 00:00:00,930.12,891.97,931.12,891.97,67908770
2018-07-04 00:00:00,891.97,880.37,901.64,900.89,44415900
2018-07-05 00:00:00,900.89,875.17,905.51,883.77,44755220
2018-07-06 00:00:00,883.77,870.34,910.14,905.62,58312610
2018-07-09 00:00:00,905.62,896.79,916.84,898.73,40288420
2018-07-10 00:00:00,898.73,897.96,906.25,897.96,33122720
2018-07-11 00:00:00,897.96,871.22,897.96,881.14,53412900
2018-07-12 00:00:00,881.14,870.53,893.15,883.87,33199790
2018-07-13 00:00:00,883.87,883.87,902.14,899.45,38297470
2018-07-16 00:00:00,899.45,897.03,910.82,904.18,36480810
2018-07-17 00:00:00,904.18,892.39,915.53,915.53,44273370
2018-07-18 00:00:00,915.53,915.23,935.42,935.42,54820940
2018-07-19 00:00:00,935.42,934.2,946.39,941.09,47892560
2018-07-20 00:00:00,941.09,926.5,941.41,926.5,56213210
2018-07-23 00:00:00,926.5,926.5,945.13,931.31,64550220
2018-07-24 00:00:00,931.31,916.19,932.83,923.53,52018870
2018-07-25 00:00:00,923.53,915.68,931.55,915.68,46045930
2018-07-26 00:00:00,919.0,907.6,921.33,921.33,45645350
2018-07-27 00:00:00,921.33,918.37,930.57,927.19,42561810
2018-07-30 00:00:00,927.19,927.19,940.25,939.6,49711210
2018-07-31 00:00:00,939.6,934.39,948.38,944.38,60275210
2018-08-01 00:00:00,944.38,942.51,947.08,943.49,12350980
2018-08-02 00:00:00,938.14,924.38,939.85,937.86,51675220
2018-08-03 00:00:00,942.64,938.51,949.93,941.12,43962570
2018-08-06 00:00:00,940.96,935.75,943.98,939.84,40724720
2018-08-07 00:00:00,937.83,933.77,941.63,936.92,41887000
2018-08-08 00:00:00,938.83,937.58,946.07,945.89,42894910
2018-08-09 00:00:00,947.24,942.83,954.38,943.91,60492130
2018-08-10 00:00:00,948.32,936.44,948.69,941.85,42915110
2018-08-13 00:00:00,945.04,941.95,960.02,960.02,82537140
2018-08-14 00:00:00,960.02,959.23,968.62,965.6,57362220
2018-08-15 00:00:00,965.6,947.78,969.8,947.82,62334260
2018-08-16 00:00:00,947.82,932.27,950.18,950.18,63716490
