date,open,high,low,close,volume
2016-12-01,5002,5026,4937,4937,4391230
2016-12-02,4955,5008,4943,4990,4769370
2016-12-05,5002,5091,4990,5014,6102780
2016-12-06,5026,5038,4801,4837,4956320
2016-12-07,4837,4896,4825,4831,2987910
2016-12-08,4843,4896,4831,4837,1912140
2016-12-09,4837,4890,4825,4837,2565360
2016-12-12,4831,4837,4789,4813,2412750
2016-12-13,4813,4831,4766,4795,2687280
2016-12-14,4795,4943,4795,4925,2633270
2016-12-15,4919,4931,4860,4884,1830580
2016-12-16,4872,4979,4872,4943,3688380
2016-12-19,4943,4985,4890,4908,2430260
2016-12-20,4908,4937,4878,4884,1312730
2016-12-21,4908,4985,4896,4955,2405340
2016-12-22,4979,5109,4967,5026,6126040
2016-12-23,5026,5109,4979,5079,4268440
2016-12-26,5132,5186,5121,5180,3826190
2016-12-27,5180,5191,5103,5103,3831250
2016-12-28,5109,5174,5103,5156,3467160
2016-12-29,5144,5162,5109,5109,2021280
2016-12-30,5109,5138,5103,5103,1969290
2017-01-03,5121,5221,5109,5203,3044660
2017-01-04,5239,5262,5186,5203,2346300
2017-01-05,5209,5239,5203,5215,3018500
2017-01-06,5227,5257,5109,5132,4204960
2017-01-09,5144,5156,5079,5103,2617980
2017-01-10,5109,5215,5109,5186,2985620
2017-01-11,5186,5203,5144,5203,1669830
2017-01-12,5227,5227,5162,5162,1816920
2017-01-13,5144,5162,5109,5109,2579390
2017-01-16,5103,5121,4967,4967,4140650
2017-01-17,4967,5020,4937,4967,2562530
2017-01-18,4967,4996,4919,4919,2807280
2017-01-19,4884,4949,4878,4902,1908870
2017-01-20,4908,5008,4908,4990,1186610
2017-01-23,4979,5026,4967,4967,1195100
2017-01-24,4990,4990,4961,4967,1167800
2017-01-25,4967,5032,4967,5002,907340
2017-02-02,5026,5050,4990,5050,1714550
2017-02-03,5215,5262,5109,5109,5400770
2017-02-06,5144,5215,5109,5215,4596640
2017-02-07,5227,5327,5227,5274,8714000
2017-02-08,5298,5298,5239,5280,3232800
2017-02-09,5310,5339,5257,5268,5763710
2017-02-10,5257,5310,5245,5245,4005140
2017-02-13,5262,5310,5262,5292,2291640
2017-02-14,5322,5381,5298,5333,4524800
2017-02-15,5333,5369,5298,5339,3767830
2017-02-16,5363,5363,5286,5286,4491020
2017-02-17,5262,5274,5180,5239,5439270
2017-02-20,5061,5073,4919,4967,13251990
2017-02-21,4949,5014,4925,4996,4324840
2017-02-22,4990,5008,4730,4754,7920920
2017-02-23,4754,4837,4742,4801,4527400
2017-02-24,4789,4819,4742,4783,2402300
2017-02-27,4778,4783,4713,4760,3949350
2017-02-28,4789,4813,4730,4730,2358760
2017-03-01,4724,4849,4659,4837,3802640
2017-03-02,4860,4973,4837,4967,7913230
2017-03-03,4967,4967,4849,4849,1779190
2017-03-06,4849,4908,4825,4872,2560640
2017-03-07,4896,4908,4860,4872,1917450
2017-03-08,4872,4884,4860,4878,2014690
2017-03-09,4884,4985,4878,4967,4294340
2017-03-10,4967,5085,4961,4979,6007990
2017-03-13,4979,4990,4943,4979,1984280
2017-03-14,4990,4990,4967,4973,1597180
2017-03-15,4967,4973,4902,4914,2582180
2017-03-16,4943,4955,4931,4943,988750
2017-03-17,4955,4985,4884,4884,4447530
2017-03-20,4943,4961,4919,4949,958720
2017-03-21,5026,5073,5014,5067,3582260
2017-03-22,5085,5097,5002,5014,2598780
2017-03-23,5026,5073,5014,5055,2599800
2017-03-24,5085,5097,5055,5091,2938830
2017-03-27,5121,5126,5079,5091,3248280
2017-03-28,5085,5109,5038,5079,2948930
2017-03-29,5085,5156,5067,5132,5883840
2017-03-30,5286,5383,5233,5312,8091460
2017-03-31,5321,5463,5321,5419,3390840
2017-04-03,5445,5676,5437,5667,4490760
2017-04-04,5676,5907,5667,5729,7700040
2017-04-05,5676,5685,5570,5578,4587810
2017-04-07,5552,5685,5508,5649,4327880
2017-04-10,5676,5685,5605,5667,4318150
2017-04-11,5676,5685,5632,5658,3139100
2017-04-12,5641,5649,5570,5605,4231190
2017-04-13,5587,5632,5570,5587,3009260
2017-04-14,5543,5578,5410,5481,3510790
2017-04-17,5490,5508,5383,5410,4472670
2017-04-18,5437,5445,5330,5366,5291790
2017-04-19,5401,5499,5374,5490,4167070
2017-04-20,5490,5499,5401,5401,2167010
2017-04-21,5392,5437,5357,5401,1963090
2017-04-24,5410,5419,5304,5330,2528340
2017-04-25,5321,5357,5259,5286,3193390
2017-04-26,5268,5268,5091,5179,4574520
2017-04-27,5197,5268,5091,5233,6407120
2017-04-28,5179,5224,5171,5215,7712150
2017-05-03,5215,5233,5162,5162,2315880
2017-05-04,5171,5215,5162,5179,2558020
2017-05-05,5179,5197,5179,5179,2495480
2017-05-08,5179,5197,5162,5171,3316640
2017-05-09,5188,5286,5162,5268,4265190
2017-05-10,5321,5366,5304,5321,3910870
2017-05-11,5339,5392,5339,5348,3986120
2017-05-12,5348,5357,5233,5268,3027090
2017-05-15,5268,5277,5224,5233,3426170
2017-05-16,5233,5241,5144,5144,5684020
2017-05-17,5144,5215,5144,5153,2510930
2017-05-18,5144,5179,5055,5055,3916890
2017-05-19,5091,5108,5037,5091,2576500
2017-05-22,5091,5197,5091,5126,2366700
2017-05-23,5162,5162,5126,5153,3362870
2017-05-24,5144,5224,5135,5206,3289470
2017-05-25,5215,5259,5188,5206,2081150
2017-05-26,5197,5215,5162,5179,1846100
2017-05-29,5197,5304,5197,5286,4611820
2017-05-30,5295,5295,5206,5206,3388780
2017-05-31,5197,5481,5197,5392,8341190
2017-06-01,5445,5445,5348,5374,3916570
2017-06-02,5374,5383,5295,5321,3559100
2017-06-05,5321,5366,5295,5312,4605780
2017-06-06,5304,5410,5286,5410,7122100
2017-06-07,5437,5587,5437,5570,8211260
2017-06-08,5587,5623,5534,5587,5384820
2017-06-09,5578,5623,5552,5578,3949410
2017-06-12,5561,5570,5463,5481,4399880
2017-06-13,5463,5570,5454,5570,3739790
2017-06-14,5596,5632,5561,5614,4805780
2017-06-15,5614,5782,5614,5747,11733730
2017-06-16,5987,6006,5807,5845,9519180
2017-06-19,5873,5892,5760,5779,4579560
2017-06-20,5760,5854,5760,5854,3360510
2017-06-21,5835,5835,5750,5798,3868940
